																															Class	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine
3614	8.292	301.61603	Unknown	[M-H]-		0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	22.95	Alanine_NA_10mM_2d8_neg_ms1_140k_3e6	301.61603:1294 302.61938:0 303.62274:0		3369	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1059	-2
3615	17.245	301.62106	Unknown	[M-H]-		0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	29.36	Alanine_NA_10mM_2d1_neg_ms1_140k_3e6	301.62106:1662 302.62441:0 303.62777:0		4896	3822	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3616	16.009	301.6391	Unknown	[M-H]-	ion correlated with 1180; ion correlated with 1605	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	25.99	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	301.6391:1300 302.64245:0 303.64581:0		4654	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3617	16.255	301.68442	Unknown	[M-H]-	ion correlated with 1557; ion correlated with 1922	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.34	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	301.68442:2177 302.68777:0 303.69113:0		4675	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3618	1.108	302.23251	Unknown	[M-H]-		0.385	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.12	Alanine_NA_10mM_2d4_neg_ms1_140k_3e6	302.23251:15592 303.23586:18167 304.23922:6843		347	303	-2	442	-2	-2	-2	412	-2	454	-2	-2	-2
3619	1.059	302.26865	Unknown	[M-H]-		1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	26.6	Alanine_NA_10mM_2d9_neg_ms1_140k_3e6	302.26865:66676 303.272:6526 304.27536:0		309	282	384	403	379	347	411	385	388	407	390	391	381
3620	5.806	302.40265	Unknown	[M-H]-	ion correlated with 1049; ion correlated with 4086	0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13.8	Alanine_NA_10mM_2d3_neg_ms1_140k_3e6	302.40265:3297 303.406:0 304.40936:0		2754	-2	-2	-2	-2	-2	1257	-2	-2	-2	-2	-2	-2
3621	7.385	302.49997	Unknown	[M-H]-	ion correlated with 792; ion correlated with 1142; ion correlated with 2525; ion correlated with 2009; ion correlated with 4313; ion correlated with 2724	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	28.09	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	302.49997:1405 303.50332:0 304.50668:0		3270	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3622	5.951	302.50992	Unknown	[M-H]-		0.385	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	21.2	Alanine_NA_10mM_2d2_neg_ms1_140k_3e6	302.50992:3541 303.51327:0 304.51663:0		3111	2225	-2	-2	-2	970	-2	-2	1171	-2	905	-2	-2
3623	7.33	302.5217	Unknown	[M-H]-		0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.45	Alanine_NA_10mM_2d11_neg_ms1_140k_3e6	302.5217:1629 303.52505:0 304.52841:0		2858	-2	-2	1036	-2	-2	-2	-2	-2	-2	-2	-2	-2
3624	8.06	302.53363	Unknown	[M-H]-		0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	23.35	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	302.53363:1167 303.53698:0 304.54034:0		3409	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3625	12.329	302.70715	Unknown	[M-H]-		0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	21.58	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	302.70715:1079 303.7105:0 304.71386:0		4249	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3626	15.892	302.76331	Unknown	[M-H]-		0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	22.55	Alanine_NA_10mM_2d10_neg_ms1_140k_3e6	302.76331:1145 303.76666:0 304.77002:0		4611	-2	1780	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3627	10.814	302.83771	Unknown	[M-H]-	ion correlated with 2718; ion correlated with 3541; ion correlated with 4335; ion correlated with 2806; ion correlated with 611	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.51	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	302.83771:1365 303.84106:0 304.84442:0		4081	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3628	5.437	303.04904	Unknown	[M-H]-		0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.41	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	303.04904:14046 304.05239:0 305.05575:0		1366	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3629	6.039	303.04965	Unknown	[M-H]-	ion correlated with 318	0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.96	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	303.04965:16659 304.053:0 305.05636:0		1624	-2	-2	910	-2	-2	-2	-2	-2	-2	-2	-2	-2
3630	4.967	303.10974	Unknown	[M-H]-		0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.52	Alanine_NA_10mM_2d2_neg_ms1_140k_3e6	303.10974:2934 304.11309:0 305.11645:0		626	-2	-2	-2	-2	1735	-2	-2	-2	-2	-2	-2	-2
3631	6.869	303.12598	Unknown	[M-H]-		0.615	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.35	Alanine_NA_10mM_2d1_neg_ms1_140k_3e6	303.12598:3074 304.12933:0 305.13269:0		3193	2619	905	-2	-2	2189	1912	1615	1217	-2	976	-2	-2
3632	5.346	303.12601	Unknown	[M-H]-		0.692	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.37	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	303.12601:5678 304.12936:0 305.13272:0		2230	1899	869	860	-2	2063	812	784	-2	-2	947	-2	572
3633	5.401	303.14291	Unknown	[M-H]-		0.615	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1.99	Alanine_NA_10mM_2d3_neg_ms1_140k_3e6	303.14291:3606 304.14626:0 305.14962:0		3088	2413	702	788	938	-2	1334	-2	-2	677	-2	-2	704
3634	1.209	303.19168	Unknown	[M-H]-	similar chromatogram in higher mz_4339	0.308	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.12	Alanine_NA_10mM_2d4_neg_ms1_140k_3e6	303.19168:4839 304.19503:0 305.19839:0		469	404	-2	-2	-2	-2	-2	519	550	-2	-2	-2	-2
3635	0.955	303.19669	Unknown	[M-H]-		0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.82	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	303.19669:2962 304.20004:395 305.2034:0		179	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3636	5.409	303.37521	Unknown	[M-H]-	ion correlated with 61; ion correlated with 854; ion correlated with 959; ion correlated with 1431; ion correlated with 1652; ion correlated with 1710; ion correlated with 2000; ion correlated with 2264; ion correlated with 2496; ion correlated with 3053; ion correlated with 3639; ion correlated with 3749; ion correlated with 3794; ion correlated with 3845; ion correlated with 4262; ion correlated with 4287; ion correlated with 307; ion correlated with 4504; ion correlated with 97; ion correlated with 1552; ion correlated with 1695; ion correlated with 2372; ion correlated with 3790; ion correlated with 4529; ion correlated with 68; ion correlated with 1098; ion correlated with 3160; ion correlated with 559; ion correlated with 1131; ion correlated with 1750; ion correlated with 2142; ion correlated with 2358; ion correlated with 2594; ion correlated with 3408; ion correlated with 3592; ion correlated with 4433; ion correlated with 93; ion correlated with 700; ion correlated with 1426; ion correlated with 1523; ion correlated with 1568; ion correlated with 2217; ion correlated with 3573; ion correlated with 4027; ion correlated with 4247; ion correlated with 4553; ion correlated with 4671; ion correlated with 297; ion correlated with 995; ion correlated with 2201; ion correlated with 3086; ion correlated with 3315; ion correlated with 3753; ion correlated with 4077; ion correlated with 4226; ion correlated with 1636; ion correlated with 52; ion correlated with 286; ion correlated with 1040; ion correlated with 1274; ion correlated with 2283; ion correlated with 2835; ion correlated with 2934; ion correlated with 2995; ion correlated with 3548; ion correlated with 315; ion correlated with 1107; ion correlated with 1448; ion correlated with 1525; ion correlated with 1536; ion correlated with 1629; ion correlated with 2104; ion correlated with 2625; ion correlated with 2867; ion correlated with 3140; ion correlated with 166; ion correlated with 1620; ion correlated with 1693; ion correlated with 1836; ion correlated with 1849; ion correlated with 3300; ion correlated with 3508; ion correlated with 4125; ion correlated with 4365; ion correlated with 89; ion correlated with 1554; ion correlated with 192; ion correlated with 1292; ion correlated with 1819; ion correlated with 1905; ion correlated with 2225; ion correlated with 2227; ion correlated with 2789; ion correlated with 2805; ion correlated with 3032; ion correlated with 3717; ion correlated with 3535; ion correlated with 1685; ion correlated with 197; ion correlated with 1336; ion correlated with 1506; ion correlated with 1671; ion correlated with 2164; ion correlated with 2940; ion correlated with 3688; ion correlated with 4102; ion correlated with 2531; ion correlated with 870; ion correlated with 3715; ion correlated with 182; ion correlated with 1010; ion correlated with 1030; ion correlated with 1216; ion correlated with 1541; ion correlated with 1926; ion correlated with 2569; ion correlated with 2680; ion correlated with 2963; ion correlated with 3731; ion correlated with 4666; ion correlated with 4724; ion correlated with 1417; ion correlated with 3132; ion correlated with 199; ion correlated with 1075; ion correlated with 1179; ion correlated with 1398; ion correlated with 1496; ion correlated with 1537; ion correlated with 1690; ion correlated with 1862; ion correlated with 2351; ion correlated with 2534; ion correlated with 2593; ion correlated with 2926; ion correlated with 2948; ion correlated with 3051; ion correlated with 3483; ion correlated with 3957; ion correlated with 4550; ion correlated with 388; ion correlated with 1004; ion correlated with 1270; ion correlated with 1278; ion correlated with 1581; ion correlated with 1752; ion correlated with 1986; ion correlated with 2207; ion correlated with 2210; ion correlated with 2237; ion correlated with 2488; ion correlated with 2492; ion correlated with 2801; ion correlated with 3289; ion correlated with 3929; ion correlated with 390; ion correlated with 187	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	16.54	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	303.37521:12310 304.37856:0 305.38192:0		1312	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3637	4.506	303.55194	Unknown	[M-2H]2-		0.692	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.25	Alanine_NA_10mM_2d2_neg_ms1_140k_3e6	303.55194:7477 304.55529:0 305.55865:0		759	-2	811	729	622	1509	-2	1382	789	700	664	-2	-2
3638	11.52	303.62784	Unknown	[M-H]-		0.308	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	24.96	Alanine_NA_10mM_2d3_neg_ms1_140k_3e6	303.62784:2013 304.63119:0 305.63455:0		4171	-2	-2	-2	-2	-2	2333	1993	-2	1472	-2	-2	-2
3639	5.353	303.715	Unknown	[M-H]-	ion correlated with 1567; ion correlated with 1691; ion correlated with 2633; ion correlated with 4154; ion correlated with 4481; ion correlated with 557; ion correlated with 970; ion correlated with 2314; ion correlated with 3381; ion correlated with 215; ion correlated with 269; ion correlated with 279; ion correlated with 1188; ion correlated with 1485; ion correlated with 2234; ion correlated with 4207; ion correlated with 87; ion correlated with 1503; ion correlated with 1617; ion correlated with 2150; ion correlated with 2243; ion correlated with 3361; ion correlated with 3395; ion correlated with 3716; ion correlated with 4012; ion correlated with 4461; ion correlated with 372; ion correlated with 2863; ion correlated with 1412; ion correlated with 756; ion correlated with 1134; ion correlated with 2245; ion correlated with 2961; ion correlated with 3151; ion correlated with 4467; ion correlated with 2528; ion correlated with 270; ion correlated with 1258; ion correlated with 1742; ion correlated with 2064; ion correlated with 2165; ion correlated with 2578; ion correlated with 3525; ion correlated with 3686; ion correlated with 4044; ion correlated with 4342; ion correlated with 4380; ion correlated with 2575; ion correlated with 61; ion correlated with 854; ion correlated with 959; ion correlated with 1431; ion correlated with 1652; ion correlated with 1710; ion correlated with 2000; ion correlated with 2264; ion correlated with 2496; ion correlated with 3053; ion correlated with 3749; ion correlated with 3794; ion correlated with 3845; ion correlated with 4262; ion correlated with 307; ion correlated with 4504; ion correlated with 97; ion correlated with 1552; ion correlated with 2372; ion correlated with 3790; ion correlated with 4529; ion correlated with 68; ion correlated with 1098; ion correlated with 3160; ion correlated with 1162; ion correlated with 559; ion correlated with 1131; ion correlated with 1750; ion correlated with 2142; ion correlated with 2358; ion correlated with 2594; ion correlated with 3408; ion correlated with 3592; ion correlated with 4433; ion correlated with 1881; ion correlated with 93; ion correlated with 700; ion correlated with 1426; ion correlated with 1523; ion correlated with 1568; ion correlated with 2217; ion correlated with 3573; ion correlated with 4027; ion correlated with 4247; ion correlated with 4553; ion correlated with 4671; ion correlated with 995; ion correlated with 2201; ion correlated with 3086; ion correlated with 3753; ion correlated with 4077; ion correlated with 4226; ion correlated with 1636; ion correlated with 52; ion correlated with 286; ion correlated with 1040; ion correlated with 1274; ion correlated with 2283; ion correlated with 2835; ion correlated with 2934; ion correlated with 2995; ion correlated with 1107; ion correlated with 1448; ion correlated with 1525; ion correlated with 1536; ion correlated with 1629; ion correlated with 2104; ion correlated with 2625; ion correlated with 3140; ion correlated with 3636	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	11.76	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	303.715:8377 304.71835:0 305.72171:0		1185	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
3640	15.025	303.76086	Unknown	[M-H]-		0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	22.71	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	303.76086:1135 304.76421:0 305.76757:0		4514	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
