																															Class	std	std	std	std
8887	2.137	242.65501	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.97	std_e1	242.65501:3371 243.65836:0 244.66172:0		3451	-2	-2	-2
8888	9.624	242.70071	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.13	std_e4	242.70071:1299 243.70406:0 244.70742:0		11961	-2	-2	1519
8889	2.193	242.82317	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.02	std_e1	242.82317:3167 243.82652:0 244.82988:0		3574	-2	-2	-2
8890	10.55	242.83711	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.16	std_e1	242.83711:1662 243.84046:0 244.84382:0		13406	-2	-2	-2
8891	10.343	242.87254	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	17.23	std_e1	242.87254:16060 243.87589:8158 244.87925:0		13271	-2	-2	-2
8892	2.533	242.8972	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.45	std_e1	242.8972:3216 243.90055:0 244.90391:20605		4283	-2	-2	-2
8893	15.038	242.93895	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12.24	std_e1	242.93895:79228 243.9423:0 244.94566:0		14226	-2	-2	-2
8894	14.788	242.94328	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.84	std_e1	242.94328:60370 243.94663:0 244.94999:9966		14167	-2	-2	-2
8895	1.844	242.98566	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1.44	std_e1	242.98566:7056 243.98901:0 244.99237:33715		2834	-2	-2	-2
8896	7.106	243.0074	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.06	std_e1	243.0074:191237 244.01075:19430 245.01411:0		11240	4167	-2	-2
8897	2.224	243.02734	Unknown	[M-H]-		0.75	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	119.5	std_e2	243.02734:752876 244.03069:51885 245.03405:16331		3224	2119	879	-2
8898	3.125	243.02744	Unknown	[M-H]-	similar chromatogram in higher mz_9921; similar chromatogram in higher mz_11269	0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	626.53	std_e1	243.02744:13141155 244.03079:752291 245.03415:156890		5280	-2	-2	-2
8899	6.303	243.03809	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.97	std_e1	243.03809:224023 244.04144:52516 245.0448:0		10436	-2	-2	-2
8900	10.709	243.06137	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.43	std_e1	243.06137:126019 244.06472:53966 245.06808:14474		13489	-2	-2	-2
8901	1.792	243.06198	Uridine	[M-H]-		0.75	False	1.857	243.0616	C9H12N2O6				330	True	True	True		False	True	null	null	null	99.9	null	null	null	1196.66	std_e1	243.06198:54382856 244.06533:7175834 245.06869:661957		2707	1516	692	-2
8902	1.183	243.08044	Biotin	[M-H]-		0.75	False	1.256	243.08051	C10H16N2O3S				330	True	True	True		False	True	null	null	null	99.9	null	null	null	2145.07	std_e1	243.08044:88566072 244.08379:17717366 245.08715:7687984		1138	685	465	-2
8903	3.009	243.09843	Unknown	[M-H]-	similar chromatogram in higher mz_9634	0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12.36	std_e1	243.09843:93206 244.10178:12797 245.10514:0		5179	-2	-2	-2
8904	0.928	243.12296	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.36	std_e3	243.12296:47794 244.12631:12621 245.12967:34561		196	-2	257	-2
8905	2.865	243.15956	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1.59	std_e1	243.15956:4430 244.16291:0 245.16627:0		5041	-2	-2	-2
8906	2.628	243.16	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.37	std_e1	243.16:6588 244.16335:0 245.16671:0		4566	-2	-2	-2
8907	5.831	243.16043	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.7	std_e1	243.16043:11375 244.16378:0 245.16714:0		9958	-2	-2	-2
8908	1.797	243.1861	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.65	std_e1	243.1861:15731 244.18945:0 245.19281:0		2735	-2	-2	-2
8909	9.904	243.35605	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	461.29	std_e1	243.35605:45960 244.3594:0 245.36276:0		12873	4796	-2	-2
8910	5.261	243.48763	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	112.77	std_e1	243.48763:5638 244.49098:0 245.49434:0		8951	-2	-2	-2
8911	2.278	243.5282	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.9	std_e1	243.5282:4066 244.53155:0 245.53491:0		3772	-2	-2	-2
8912	2.827	243.54123	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.4	std_e1	243.54123:3724 244.54458:0 245.54794:0		4966	-2	-2	-2
8913	1.609	243.56464	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.75	std_e1	243.56464:3276 244.56799:0 245.57135:0		2181	-2	-2	-2
8914	6.283	243.68008	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	22.27	std_e1	243.68008:1114 244.68343:0 245.68679:0		10428	-2	-2	-2
8915	2.533	243.68956	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	39.66	std_e1	243.68956:1983 244.69291:0 245.69627:0		4284	-2	-2	-2
8916	9.896	243.69	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	200.14	std_e1	243.69:10007 244.69335:0 245.69671:0		12921	-2	-2	-2
8917	9.813	243.8949	Unknown	[M-H]-		0.75	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.61	std_e4	243.8949:4491 244.89825:0 245.90161:0		12901	-2	1959	1357
8918	14.692	243.9184	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.12	std_e1	243.9184:5156 244.92175:0 245.92511:0		13958	-2	-2	-2
8919	14.807	243.91841	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.84	std_e1	243.91841:3234 244.92176:0 245.92512:0		14182	-2	-2	-2
8920	1.59	243.95631	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.53	std_e1	243.95631:3820 244.95966:37335 245.96302:0		2135	-2	-2	-2
8921	5.358	243.96764	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.18	std_e1	243.96764:6084 244.97099:0 245.97435:0		10798	3021	-2	-2
8922	8.502	243.96765	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	34.03	std_e1	243.96765:35026 244.971:0 245.97436:0		12389	4566	-2	-2
8923	2.567	243.97693	Unknown	[M-H]-		0.75	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	115.92	std_e1	243.97693:287753 244.98028:34844 245.98364:199536		4567	2006	-2	606
8924	4.705	244.00063	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.08	std_e1	244.00063:12146 245.00398:0 246.00734:0		7945	-2	-2	-2
8925	4.554	244.02187	Unknown	[M-H]-	similar chromatogram in higher mz_12043	0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.56	std_e1	244.02187:29756 245.02522:0 246.02858:0		7675	-2	-2	-2
8926	3.742	244.02794	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.93	std_e1	244.02794:112811 245.03129:0 246.03465:0		6208	-2	-2	-2
8927	1.609	244.02795	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	145.41	std_e1	244.02795:1017288 245.0313:0 246.03466:0		2396	1402	-2	-2
8928	2.581	244.04012	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	187.22	std_e1	244.04012:738401 245.04347:131942 246.04683:523303		4424	-2	-2	-2
8929	1.221	244.04288	Unknown	[M-H]-		0.75	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	61.6	std_e1	244.04288:406094 245.04623:70346 246.04959:0		1350	824	503	-2
8930	6.534	244.04581	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.59	std_e1	244.04581:108640 245.04916:29062 246.05252:107542		10727	-2	-2	-2
8931	9.768	244.04584	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.99	std_e1	244.04584:70534 245.04919:9006 246.05255:148029		12850	-2	-2	-2
8932	5.782	244.04886	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1.45	std_e1	244.04886:46720 245.05221:17889 246.05557:2320242		9910	-2	-2	-2
8933	3.786	244.0665	Unknown	[M-H]-	similar chromatogram in higher mz_9529	0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.53	std_e1	244.0665:79337 245.06985:17217 246.07321:24412		6132	2918	-2	-2
8934	10.393	244.06697	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.5	std_e1	244.06697:84752 245.07032:7012 246.07368:0		13307	-2	-2	-2
8935	8.612	244.06705	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.23	std_e1	244.06705:96804 245.0704:22652 246.07376:0		12448	-2	-2	-2
8936	4.686	244.08191	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	16.79	std_e1	244.08191:481863 245.08526:0 246.08862:0		7903	-2	-2	-2
8937	2.657	244.11818	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13.5	std_e1	244.11818:40074 245.12153:0 246.12489:0		4624	-2	-2	-2
8938	1.14	244.11823	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	43.33	std_e1	244.11823:128646 245.12158:42221 246.12494:1104697		982	-2	-2	-2
8939	5.773	244.11862	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.03	std_e1	244.11862:11959 245.12197:0 246.12533:0		9899	-2	-2	-2
8940	2.005	244.11862	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.44	std_e1	244.11862:10228 245.12197:0 246.12533:0		3150	-2	-2	-2
8941	1.656	244.12314	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.55	std_e1	244.12314:13522 245.12649:0 246.12985:0		2362	-2	-2	-2
8942	2.024	244.19324	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.23	std_e1	244.19324:2884 245.19659:0 246.19995:0		3183	-2	-2	-2
8943	1.385	244.22755	Unknown	[M-H]-		1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	32.86	std_e3	244.22755:33592 245.2309:8191 246.23426:0		1584	1119	599	440
8944	14.798	244.25481	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.77	std_e1	244.25481:2003 245.25816:0 246.26152:0		14175	-2	-2	-2
8945	2.467	244.43187	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.92	std_e1	244.43187:2661 245.43522:0 246.43858:0		4173	-2	-2	-2
8946	2.033	244.51572	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.51	std_e1	244.51572:3029 245.51907:0 246.52243:0		3206	-2	-2	-2
8947	10.403	244.52751	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.54	std_e1	244.52751:3367 245.53086:0 246.53422:0		13313	-2	-2	-2
8948	4.598	244.55246	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12.22	std_e1	244.55246:1889 245.55581:0 246.55917:0		6005	3845	-2	-2
8949	5.938	244.56557	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.11	std_e1	244.56557:2494 245.56892:0 246.57228:0		10016	-2	-2	-2
8950	3.733	244.64273	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	37.79	std_e1	244.64273:1890 245.64608:0 246.64944:0		6200	-2	-2	-2
8951	6.534	244.67944	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	25.68	std_e1	244.67944:1284 245.68279:0 246.68615:0		10728	-2	-2	-2
8952	6.62	244.74844	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	37.56	std_e1	244.74844:1878 245.75179:0 246.75515:0		10874	-2	-2	-2
8953	4.893	244.76163	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	53.42	std_e1	244.76163:2671 245.76498:0 246.76834:0		8250	-2	-2	-2
8954	5.861	244.76251	Unknown	[M-H]-	similar chromatogram in higher mz_12588; similar chromatogram in higher mz_10386	0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	27.09	std_e1	244.76251:1355 245.76586:0 246.76922:0		9975	-2	-2	-2
8955	7.672	244.82161	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	22.29	std_e1	244.82161:1114 245.82496:0 246.82832:0		11908	-2	-2	-2
8956	14.748	244.90544	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	15.65	std_e1	244.90544:168858 245.90879:0 246.91215:57021		14096	5243	-2	-2
8957	2.322	244.91553	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.72	std_e1	244.91553:42556 245.91888:0 246.92224:29289		4477	1747	-2	-2
8958	0.919	244.98497	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.52	std_e3	244.98497:205524 245.98832:9544 246.99168:39845		171	-2	246	-2
8959	1.14	245.01216	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.52	std_e1	245.01216:122176 246.01551:29647 247.01887:24130		983	-2	-2	-2
8960	10.283	245.03026	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.64	std_e1	245.03026:53341 246.03361:0 247.03697:27289		13230	-2	-2	-2
8961	6.639	245.04283	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.59	std_e1	245.04283:60923 246.04618:283895 247.04954:58587		10909	-2	-2	-2
8962	1.925	245.0657	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	20.63	std_e1	245.0657:430975 246.06905:0 247.07241:0		2737	1800	-2	-2
8963	1.186	245.076	Unknown	[M-H]-		0.75	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	120.1	std_e1	245.076:2982564 246.07935:647860 247.08271:397409		1140	687	485	-2
8964	11.059	245.08662	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.01	std_e1	245.08662:28316 246.08997:0 247.09333:12146		13577	-2	-2	-2
8965	4.45	245.0943	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	18.34	std_e1	245.0943:210958 246.09765:0 247.10101:0		7506	-2	-2	-2
8966	3.57	245.11308	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9.61	std_e1	245.11308:114095 246.11643:0 247.11979:0		6006	-2	-2	-2
